StudentId,School,Class Period,Condition,Consent,Lunch Status,ELL,American Indian or Alaskan Native,Asian or Pacific Islander,Black,Hispanic,White,Two or More Races,6th Grade MSP Reading,6th Grade MSP Math,Student-Teacher Ratio,Learning Gain,Pre-Test,Post-Test,Number of Assists,# EX Problems Completed,# AP problems completed,# AP Problems correct,Attention Yes,Attention No,Attention Idle or ?,mood_neutral,mood_down,mood_up,mood_q,attention_idle,attention_q,attendance_present,attendance_missing,mood_neutral_attention_yes_attendance_present,mood_down_attention_yes_attendance_present,mood_up_attention_yes_attendance_present,mood_q_attention_yes_attendance_present
350,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,6.5,7,13.5,0,522,242,225,52,10,1,54,0,8,1,0,1,63,0,49,0,3,0
351,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,11,8,19,0,621,273,269,56,6,1,60,0,3,0,1,0,63,0,54,0,2,0
352,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,4,9,13,2,516,219,201,48,14,1,52,1,9,1,0,1,62,1,43,0,5,0
353,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,-2,9,7,3,320,150,136,45,1,17,48,0,0,15,2,15,48,15,45,0,0,0
354,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,15,5,20,0,355,209,203,55,7,1,62,0,1,0,1,0,63,0,54,0,1,0
355,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,4.5,11,15.5,0,452,255,248,60,2,1,58,2,3,0,1,0,63,0,55,2,3,0
356,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,14,13,27,0,387,265,263,57,6,0,63,0,0,0,0,0,63,0,57,0,0,0
357,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,14,4,18,0,476,253,225,60,3,0,61,0,2,0,0,0,63,0,59,0,1,0
358,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,10,13,23,0,545,255,253,48,13,2,58,0,3,2,0,2,61,2,45,0,3,0
359,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,16,7,23,0,503,263,261,60,1,2,61,0,0,2,0,2,63,0,60,0,0,0
360,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,11,12,23,2,447,262,245,50,13,0,53,0,10,0,0,0,63,0,45,0,5,0
361,South Shore,1,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,8,8,16,0,697,313,313,57,4,2,60,0,3,0,2,0,63,0,55,0,2,0
363,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,1,12,13,0,422,273,273,28,6,29,31,1,2,29,0,29,34,29,26,0,2,0
364,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,10,18,28,0,527,306,303,55,7,1,61,1,1,0,1,0,63,0,54,0,1,0
365,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,6.5,12,18.5,2,501,230,225,57,5,1,59,0,4,0,1,0,63,0,54,0,3,0
366,South Shore,1,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,4,8,12,1,546,231,185,53,9,1,56,5,1,1,0,1,62,1,49,3,1,0
367,South Shore,1,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,-7,9,2,1,392,264,238,52,11,0,63,0,0,0,0,0,63,0,52,0,0,0
368,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,1,9,10,2,370,191,182,51,10,2,60,2,0,1,1,1,62,1,51,0,0,0
375,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,15,8,23,0,544,252,242,44,3,2,49,0,0,0,2,0,49,0,44,0,0,0
376,South Shore,4,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,8,10,18,0,788,341,281,16,0,33,16,0,0,33,0,33,16,33,16,0,0,0
377,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,1,8,9,2,418,253,165,31,17,2,42,5,3,0,2,0,50,0,26,3,2,0
378,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,20,10,30,0,779,308,297,41,7,1,47,0,2,0,1,0,49,0,39,0,2,0
379,South Shore,4,tablet,no,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,2,8,10,0,369,190,159,48,1,1,49,1,0,0,1,0,50,0,47,1,0,0
380,South Shore,4,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,7,3,10,2,383,107,97,36,12,1,45,2,1,1,0,1,48,1,35,0,1,0
381,South Shore,4,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,5,9,14,0,524,286,274,42,4,4,46,1,1,2,2,2,48,2,40,1,1,0
382,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,4,7,11,0,397,180,167,18,14,31,26,1,4,32,0,31,32,31,17,0,1,0
383,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,4,3,7,0,479,259,221,44,3,2,44,0,4,1,1,1,48,1,41,0,3,0
384,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,13,10,23,0,407,230,204,43,2,3,45,2,0,1,2,1,47,1,41,2,0,0
385,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,6,14,20,0,504,289,271,16,1,33,17,0,1,32,1,32,18,32,15,0,1,0
386,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,3,11,14,2,497,235,212,36,7,6,42,2,2,3,3,3,46,3,34,1,1,0
387,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,5,6,11,0,395,222,191,46,0,2,47,0,1,0,2,0,48,0,46,0,0,0
388,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,4,10,14,0,715,329,289,41,7,1,49,0,0,0,1,0,49,0,41,0,0,0
389,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,2.5,10,12.5,1,506,266,260,40,7,2,43,3,2,1,1,1,48,1,37,2,1,0
390,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,9,7,16,0,447,281,271,44,3,1,48,0,0,0,1,0,48,0,44,0,0,0
391,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,14,11,25,0,673,307,298,48,1,1,50,0,0,0,1,0,50,0,48,0,0,0
392,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,4.5,7,11.5,0,336,208,197,42,5,2,45,1,3,0,2,0,49,0,39,1,2,0
393,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,11,19,30,0,968,357,349,43,5,2,48,1,1,0,2,0,50,0,41,1,1,0
395,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,10,16,26,0,704,318,316,40,6,3,49,0,0,0,3,0,49,0,40,0,0,0
397,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,1.5,11,12.5,0,431,201,180,26,15,7,33,8,2,5,2,5,43,5,23,1,2,0
398,South Shore,4,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,4,10,14,0,543,300,279,40,7,1,44,1,2,1,0,1,47,1,38,1,1,0
399,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,6.5,8,14.5,0,532,291,228,45,1,2,46,0,2,0,2,0,48,0,43,0,2,0
400,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,12.5,8,20.5,0,630,315,286,46,2,2,50,0,0,0,2,0,50,0,46,0,0,0
401,South Shore,4,tablet,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,10,5,15,0,517,202,188,37,11,2,46,0,2,2,0,2,48,2,36,0,1,0
402,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,14.5,12,26.5,4,668,291,284,42,3,3,47,0,1,0,3,0,48,0,41,0,1,0
403,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,12,7,19,0,452,256,250,45,3,1,49,0,0,0,1,0,49,0,45,0,0,0
404,South Shore,4,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,28,11,12,23,0,780,307,298,48,0,2,50,0,0,0,2,0,50,0,48,0,0,0
472,South Shore,1,tablet,no,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,3,4,7,0,398,204,198,53,8,2,59,0,3,1,1,1,62,1,50,0,3,0
489,South Shore,1,tablet,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,27,4.5,2,6.5,0,588,237,183,61,1,1,61,0,1,1,0,1,63,0,60,0,1,0
5301,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,5,14,19,0,134,537,476,47,1,2,50,0,0,0,2,0,50,0,47,0,0,0
5302,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,4,6,10,0,142,408,240,38,8,3,47,1,0,1,2,1,48,1,37,1,0,0
5303,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,NA,5,NA,0,45,375,256,41,6,2,48,1,0,0,2,0,49,0,40,1,0,0
5304,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,12,15,27,1,72,648,538,20,19,10,37,1,2,9,1,9,40,9,19,0,1,0
5305,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,11,15,26,0,139,543,489,42,7,1,49,0,1,0,1,0,50,0,42,0,0,0
5306,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,6,14,20,2,143,531,467,46,2,1,45,0,3,1,0,1,48,1,44,0,2,0
5307,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,2,5,7,0,50,412,288,44,4,0,47,1,0,0,0,0,48,0,44,0,0,0
5308,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,15,11,26,0,156,492,441,42,3,5,50,0,0,0,5,0,50,0,42,0,0,0
5309,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,13,17,30,0,180,699,659,46,1,1,48,0,0,0,1,0,48,0,46,0,0,0
5310,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,4,8,12,0,79,329,249,36,12,2,47,1,2,0,2,0,50,0,36,0,0,0
5311,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,6.5,12,18.5,0,82,702,581,42,5,2,46,1,0,2,0,2,47,2,42,0,0,0
5312,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,2,13,15,0,91,274,241,0,0,48,0,0,0,48,0,48,0,48,0,0,0,0
5313,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,3.5,5,8.5,0,192,464,377,43,4,2,49,0,0,0,2,0,49,0,43,0,0,0
5314,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,3,14,17,0,171,700,591,44,1,4,49,0,0,0,4,0,49,0,44,0,0,0
5315,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,21.5,7,28.5,0,186,582,506,39,5,6,47,0,3,0,6,0,50,0,39,0,0,0
5316,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,21,9,30,0,168,683,655,47,0,3,49,0,1,0,3,0,50,0,46,0,1,0
5317,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,6,8,14,0,146,673,536,42,6,1,47,0,2,0,1,0,49,0,42,0,0,0
5318,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,2.5,12,14.5,0,183,138,110,38,8,3,46,3,0,0,3,0,49,0,36,2,0,0
5319,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,NA,10,NA,0,138,289,231,39,9,2,46,0,2,2,0,2,48,2,39,0,0,0
5320,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,7.5,11,18.5,0,195,634,483,36,12,2,49,1,0,0,2,0,50,0,36,0,0,0
5321,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,15.5,12,27.5,1,158,684,624,38,6,4,44,0,3,1,3,1,47,1,37,0,1,0
5322,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,12,12,24,0,156,648,572,37,11,0,46,0,2,0,0,0,48,0,36,0,1,0
5323,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,13,16,29,0,183,711,656,45,4,0,49,0,0,0,0,0,49,0,45,0,0,0
5324,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,12,16,28,0,171,697,628,42,4,2,45,0,3,0,2,0,48,0,40,0,2,0
5325,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,9,3,12,1,72,98,83,31,18,1,45,1,4,0,1,0,50,0,30,1,0,0
5326,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,9,7,16,0,185,432,332,39,7,3,46,1,1,1,2,1,48,1,39,0,0,0
5327,South Shore,3,paper,NA,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,NA,NA,NA,0,121,448,306,17,6,1,24,0,0,0,1,0,24,0,17,0,0,0
5331,South Shore,3,paper,y,63.6,16.3,1,27.1,41.3,10.5,11.2,8.9,70.3,56.7,30,NA,NA,26,0,3,385,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,11,6,17,0,1151,331,329,57,1,5,57,1,2,3,2,3,60,3,55,0,2,0
445,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,13,15,28,0,1431,385,385,62,1,2,61,0,4,0,2,0,65,0,58,0,4,0
446,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,10,16,26,0,1144,318,314,61,1,4,59,6,1,0,3,1,66,0,54,6,1,0
447,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,13,15,28,3,1138,259,249,59,2,2,59,1,3,0,2,0,63,0,56,1,2,0
448,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,15,15,30,1,1300,349,345,59,1,5,59,3,3,0,5,0,65,0,53,3,3,0
449,TAFA,2,tablet,NA,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,2,10,12,5,619,129,129,48,15,2,56,7,1,1,0,2,64,1,42,5,1,0
450,TAFA,2,tablet,NA,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,6,7,13,0,770,170,161,55,5,5,57,7,1,0,4,1,65,0,50,4,1,0
451,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,3,6,9,1,653,178,173,58,0,5,55,1,3,4,1,4,59,4,55,0,3,0
452,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,16,10,26,0,788,225,212,60,2,1,62,0,1,0,1,0,63,0,60,0,0,0
454,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,12,10,22,0,1088,348,348,59,2,2,62,0,1,0,2,0,63,0,59,0,0,0
455,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,-2,14,12,2,823,238,211,54,8,1,58,5,0,0,1,0,63,0,53,1,0,0
456,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,2,9,11,1,437,127,121,51,12,0,54,7,2,0,0,0,63,0,48,3,0,0
457,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,2,7,9,1,691,205,195,55,4,4,57,4,2,0,4,0,63,0,49,4,2,0
458,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,3,10,13,2,948,234,227,60,0,3,59,1,3,0,2,1,63,0,57,0,3,0
459,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,2,8,10,1,708,155,140,55,8,2,61,3,1,0,1,1,65,0,53,2,0,0
460,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,0,13,13,1,1211,294,294,54,0,9,54,2,0,7,1,8,56,7,52,2,0,0
461,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,17,11,28,0,905,275,268,61,0,2,62,0,1,0,2,0,63,0,60,0,1,0
462,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,10,13,23,1,970,244,237,60,1,3,56,5,0,3,3,0,64,0,52,5,0,3
463,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,7,11,18,0,1135,282,276,56,3,4,57,6,0,0,3,1,63,0,52,4,0,0
464,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,6,10,16,1,845,225,215,58,6,1,59,4,1,1,0,1,64,1,55,2,1,0
465,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,4,8,12,1,889,212,206,60,2,3,61,1,3,0,2,1,65,0,56,1,3,0
466,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,-1,6,5,4,586,148,139,55,7,3,60,2,3,0,3,0,65,0,54,1,0,0
467,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,1,12,13,3,631,166,147,58,4,2,57,1,6,0,1,1,64,0,54,1,3,0
469,TAFA,2,tablet,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,26,0,13,13,3,673,231,222,58,3,4,58,5,2,0,4,0,65,0,53,3,2,0
5201,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,8,11,19,3,369,232,217,58,4,3,64,0,1,0,3,0,65,0,57,0,1,0
5203,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,4,6,10,1,267,207,152,34,1,30,34,1,0,30,0,30,35,30,33,1,0,0
5204,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,5,12,17,0,375,284,240,65,0,1,65,0,0,1,1,0,66,0,64,0,0,1
5205,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,1,10,11,2,410,234,211,59,3,3,61,0,4,0,3,0,65,0,56,0,3,0
5206,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,-1,5,4,2,324,208,131,56,7,3,63,3,0,0,3,0,66,0,55,1,0,0
5207,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,8,17,25,1,395,316,301,57,0,8,50,3,0,12,4,4,64,1,46,3,0,8
5208,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,10,17,27,1,400,318,298,64,0,2,64,2,0,0,2,0,66,0,62,2,0,0
5209,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,0,13,13,1,398,262,241,62,2,2,65,0,0,1,1,1,65,1,62,0,0,0
5210,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,9,18,27,2,393,251,242,65,1,1,57,4,6,0,1,0,67,0,56,4,5,0
5211,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,-1,11,10,3,319,248,214,48,13,4,57,5,1,2,2,2,63,2,46,1,1,0
5212,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,NA,14,NA,1,312,158,133,63,0,2,61,0,2,2,0,2,63,2,61,0,2,0
5213,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,-1,15,14,0,406,228,220,56,8,3,51,12,3,1,3,0,67,0,46,7,2,1
5214,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,3,10,13,6,326,181,131,48,13,4,57,7,1,0,4,0,65,0,46,2,0,0
5215,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,3,11,14,2,396,300,264,58,2,5,52,11,1,1,5,0,65,0,46,10,1,1
5216,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,4,13,17,1,410,364,325,60,3,2,55,5,2,3,2,0,65,0,52,3,2,3
5217,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,5,8,13,0,390,254,234,57,4,5,57,6,3,0,5,0,66,0,51,3,3,0
5218,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,2,12,14,0,347,271,231,56,7,2,56,2,5,2,1,1,65,0,50,0,4,2
5219,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,6,13,19,1,411,317,302,65,1,0,66,0,0,0,0,0,66,0,65,0,0,0
5220,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,8,12,20,4,373,341,309,56,5,4,60,3,1,1,2,2,65,0,54,1,1,0
5221,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,-3,16,13,2,370,219,196,59,4,2,57,0,0,8,1,1,65,0,54,0,0,5
5222,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,6,8,14,0,402,313,256,60,2,3,63,1,0,1,2,1,65,0,59,1,0,0
5223,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,2,12,14,0,418,337,286,61,0,4,63,1,1,0,4,0,65,0,59,1,1,0
5224,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,12,10,22,0,364,341,298,58,4,3,63,1,1,0,2,1,65,0,56,1,1,0
